r, y, u
14.00, 13.98, 3.54
13.00, 14.01, 3.90
13.00, 14.01, 3.33
13.00, 14.02, 3.59
13.00, 14.04, 3.91
13.00, 14.05, 3.64
13.00, 14.04, 3.46
13.00, 14.04, 3.49
13.00, 14.04, 3.64
13.00, 14.07, 4.11
13.00, 14.07, 3.77
13.00, 14.08, 3.76
13.00, 14.07, 3.63
13.00, 14.06, 3.59
13.00, 14.06, 3.59
13.00, 14.06, 3.78
13.00, 14.04, 3.41
13.00, 14.01, 3.11
13.00, 14.00, 3.43
13.00, 13.99, 3.46
13.00, 13.98, 3.27
13.00, 13.96, 3.10
13.00, 13.92, 2.83
13.00, 13.89, 2.71
13.00, 13.87, 2.94
13.00, 13.89, 3.78
13.00, 13.88, 3.07
13.00, 13.86, 2.83
13.00, 13.80, 2.12
13.00, 13.78, 2.78
13.00, 13.80, 3.51
13.00, 13.83, 3.64
13.00, 13.85, 3.56
13.00, 13.84, 2.88
13.00, 13.80, 2.38
13.00, 13.77, 2.60
13.00, 13.73, 2.29
13.00, 13.75, 3.42
13.00, 13.76, 3.20
13.00, 13.74, 2.59
13.00, 13.71, 2.40
13.00, 13.71, 2.86
13.00, 13.68, 2.25
13.00, 13.69, 3.23
13.00, 13.70, 2.91
13.00, 13.73, 3.57
13.00, 13.76, 3.59
13.00, 13.76, 2.91
13.00, 13.71, 2.14
13.00, 13.66, 2.05
13.00, 13.68, 3.24
13.00, 13.71, 3.45
13.00, 13.73, 3.35
13.00, 13.71, 2.58
13.00, 13.71, 2.94
13.00, 13.71, 3.05
13.00, 13.74, 3.68
13.00, 13.76, 3.48
13.00, 13.80, 3.88
13.00, 13.77, 2.70
13.00, 13.77, 3.32
13.00, 13.76, 3.07
13.00, 13.77, 3.32
13.00, 13.78, 3.47
13.00, 13.79, 3.55
13.00, 13.79, 3.37
13.00, 13.78, 3.02
13.00, 13.75, 2.74
13.00, 13.74, 3.09
13.00, 13.75, 3.41
13.00, 13.74, 3.05
13.00, 13.72, 2.97
13.00, 13.69, 2.48
13.00, 13.69, 3.20
13.00, 13.68, 2.80
13.00, 13.68, 3.11
13.00, 13.65, 2.54
13.00, 13.63, 2.61
13.00, 13.61, 2.70
13.00, 13.61, 2.82
13.00, 13.57, 2.13
13.00, 13.58, 2.96
13.00, 13.59, 3.08
13.00, 13.57, 2.45
13.00, 13.57, 2.80
13.00, 13.57, 2.81
13.00, 13.55, 2.33
13.00, 13.53, 2.45
13.00, 13.55, 3.10
13.00, 13.54, 2.52
13.00, 13.52, 2.46
13.00, 13.52, 2.68
13.00, 13.51, 2.45
13.00, 13.49, 2.21
13.00, 13.47, 2.35
13.00, 13.48, 2.78
13.00, 13.48, 2.50
13.00, 13.48, 2.66
13.00, 13.48, 2.53
13.00, 13.49, 2.85
13.00, 13.51, 3.03
13.00, 13.50, 2.47
13.00, 13.49, 2.41
13.00, 13.48, 2.50
13.00, 13.46, 2.15
13.00, 13.46, 2.69
13.00, 13.48, 2.93
13.00, 13.50, 3.20
13.00, 13.52, 2.90
13.00, 13.52, 2.93
13.00, 13.52, 2.60
13.00, 13.52, 2.82
13.00, 13.54, 3.22
13.00, 13.55, 3.17
13.00, 13.58, 3.54
13.00, 13.57, 2.58
13.00, 13.56, 2.80
13.00, 13.54, 2.56
13.00, 13.54, 3.08
13.00, 13.54, 2.90
13.00, 13.55, 3.17
13.00, 13.54, 2.58
13.00, 13.53, 2.86
13.00, 13.54, 3.10
13.00, 13.53, 2.68
13.00, 13.52, 2.71
13.00, 13.48, 2.05
13.00, 13.46, 2.46
13.00, 13.45, 2.56
13.00, 13.47, 3.14
13.00, 13.46, 2.63
13.00, 13.45, 2.52
13.00, 13.42, 2.06
13.00, 13.39, 2.15
13.00, 13.36, 1.98
13.00, 13.37, 2.60
13.00, 13.39, 3.02
13.00, 13.42, 3.04
13.00, 13.41, 2.32
13.00, 13.40, 2.40
13.00, 13.35, 1.59
13.00, 13.36, 2.71
13.00, 13.34, 2.03
13.00, 13.34, 2.59
13.00, 13.34, 2.33
13.00, 13.33, 2.24
13.00, 13.34, 2.61
13.00, 13.31, 1.81
13.00, 13.31, 2.44
13.00, 13.33, 2.72
13.00, 13.33, 2.42
13.00, 13.33, 2.42
13.00, 13.33, 2.29
13.00, 13.32, 2.17
13.00, 13.30, 2.09
13.00, 13.30, 2.45
13.00, 13.33, 2.78
13.00, 13.33, 2.42
13.00, 13.34, 2.69
13.00, 13.34, 2.37
13.00, 13.32, 2.09
13.00, 13.36, 3.37
13.00, 13.39, 3.06
13.00, 13.38, 2.38
13.00, 13.40, 2.98
13.00, 13.39, 2.44
13.00, 13.37, 2.30
13.00, 13.37, 2.59
13.00, 13.39, 2.98
13.00, 13.40, 2.92
13.00, 13.40, 2.61
13.00, 13.42, 3.29
13.00, 13.42, 2.72
13.00, 13.42, 2.74
13.00, 13.41, 2.62
13.00, 13.42, 2.99
13.00, 13.41, 2.46
13.00, 13.36, 1.86
13.00, 13.36, 2.70
13.00, 13.34, 2.17
13.00, 13.33, 2.50
13.00, 13.35, 2.88
13.00, 13.34, 2.42
13.00, 13.31, 1.95
13.00, 13.29, 2.07
13.00, 13.29, 2.55
13.00, 13.25, 1.62
13.00, 13.28, 3.10
13.00, 13.29, 2.37
13.00, 13.28, 2.37
13.00, 13.30, 2.69
13.00, 13.27, 1.97
13.00, 13.24, 1.75
13.00, 13.23, 2.14
13.00, 13.22, 2.09
13.00, 13.22, 2.33
13.00, 13.24, 2.63
13.00, 13.24, 2.32
13.00, 13.23, 2.05
13.00, 13.22, 1.99
13.00, 13.19, 1.75
13.00, 13.20, 2.37
13.00, 13.19, 2.08
13.00, 13.23, 2.99
13.00, 13.25, 2.58
13.00, 13.23, 1.85
13.00, 13.21, 1.97
13.00, 13.22, 2.49
13.00, 13.22, 2.16
13.00, 13.23, 2.61
13.00, 13.21, 1.73
13.00, 13.20, 2.12
13.00, 13.21, 2.44
13.00, 13.21, 2.20
13.00, 13.23, 2.78
13.00, 13.25, 2.71
13.00, 13.27, 2.80
13.00, 13.30, 2.87
13.00, 13.29, 2.41
13.00, 13.25, 1.63
13.00, 13.27, 3.07
13.00, 13.28, 2.52
13.00, 13.30, 2.95
13.00, 13.32, 2.96
13.00, 13.31, 2.40
13.00, 13.31, 2.65
13.00, 13.30, 2.42
13.00, 13.33, 3.08
13.00, 13.32, 2.54
13.00, 13.26, 1.37
13.00, 13.24, 2.21
13.00, 13.26, 2.98
13.00, 13.31, 3.39
13.00, 13.31, 2.57
13.00, 13.27, 1.67
13.00, 13.22, 1.66
13.00, 13.21, 2.23
13.00, 13.21, 2.42
13.00, 13.22, 2.46
13.00, 13.23, 2.61
13.00, 13.21, 1.90
13.00, 13.19, 2.08
13.00, 13.15, 1.32
13.00, 13.15, 2.37
13.00, 13.17, 2.66
13.00, 13.18, 2.23
13.00, 13.17, 1.98
13.00, 13.20, 2.93
13.00, 13.19, 2.14
13.00, 13.15, 1.38
13.00, 13.12, 1.63
13.00, 13.09, 1.68
13.00, 13.17, 3.57
13.00, 13.20, 2.68
13.00, 13.16, 1.44
13.00, 13.11, 1.38
13.00, 13.10, 1.86
13.00, 13.14, 2.88
13.00, 13.17, 2.63
13.00, 13.18, 2.43
13.00, 13.15, 1.56
13.00, 13.09, 1.19
13.00, 13.09, 1.96
13.00, 13.11, 2.55
13.00, 13.18, 3.48
13.00, 13.21, 2.70
13.00, 13.19, 1.91
13.00, 13.16, 1.79
13.00, 13.15, 1.98
13.00, 13.12, 1.75
13.00, 13.12, 2.19
13.00, 13.15, 2.66
13.00, 13.20, 3.27
13.00, 13.23, 2.76
13.00, 13.23, 2.53
13.00, 13.22, 2.27
13.00, 13.23, 2.62
13.00, 13.19, 1.65
13.00, 13.19, 2.42
13.00, 13.24, 3.35
13.00, 13.22, 1.97
13.00, 13.25, 3.19
13.00, 13.26, 2.58
13.00, 13.25, 2.50
13.00, 13.23, 2.11
13.00, 13.21, 2.10
13.00, 13.18, 1.89
13.00, 13.21, 2.97
13.00, 13.23, 2.88
13.00, 13.22, 2.18
13.00, 13.17, 1.44
13.00, 13.13, 1.73
13.00, 13.10, 1.68
13.00, 13.12, 2.47
13.00, 13.16, 3.00
13.00, 13.16, 2.24
13.00, 13.15, 2.10
13.00, 13.15, 2.17
13.00, 13.13, 1.86
13.00, 13.12, 2.06
13.00, 13.09, 1.57
13.00, 13.06, 1.48
13.00, 13.09, 2.84
13.00, 13.11, 2.31
13.00, 13.11, 2.24
13.00, 13.10, 1.87
13.00, 13.06, 1.34
13.00, 13.04, 1.57
13.00, 13.06, 2.49
13.00, 13.09, 2.61
13.00, 13.09, 2.07
13.00, 13.12, 2.66
13.00, 13.12, 2.18
13.00, 13.08, 1.23
13.00, 13.05, 1.59
13.00, 13.04, 1.77
13.00, 13.08, 2.81
13.00, 13.12, 2.89
13.00, 13.14, 2.41
13.00, 13.11, 1.73
13.00, 13.06, 1.15
13.00, 13.06, 2.02
13.00, 13.04, 1.59
13.00, 13.10, 3.46
13.00, 13.17, 3.44
13.00, 13.19, 2.52
13.00, 13.15, 1.59
13.00, 13.11, 1.62
13.00, 13.11, 2.30
13.00, 13.12, 2.31
13.00, 13.17, 3.21
13.00, 13.21, 3.10
13.00, 13.22, 2.52
13.00, 13.20, 2.18
13.00, 13.19, 2.39
13.00, 13.18, 2.27
13.00, 13.19, 2.65
13.00, 13.20, 2.49
13.00, 13.21, 2.73
13.00, 13.21, 2.54
13.00, 13.19, 1.99
13.00, 13.14, 1.58
13.00, 13.11, 1.70
13.00, 13.12, 2.58
13.00, 13.14, 2.67
13.00, 13.14, 2.18
13.00, 13.13, 2.05
13.00, 13.09, 1.62
13.00, 13.08, 1.92
13.00, 13.08, 2.09
13.00, 13.07, 1.90
13.00, 13.10, 2.81
13.00, 13.08, 1.73
13.00, 13.10, 2.55
13.00, 13.07, 1.57
13.00, 13.09, 2.69
13.00, 13.09, 1.88
13.00, 13.02, 0.72
13.00, 13.01, 1.83
13.00, 13.03, 2.38
13.00, 13.06, 2.54
13.00, 13.09, 2.54
13.00, 13.09, 2.22
13.00, 13.06, 1.33
13.00, 13.05, 2.12
13.00, 13.05, 2.04
13.00, 13.05, 1.98
13.00, 13.05, 2.05
13.00, 13.06, 2.18
13.00, 13.04, 1.69
13.00, 13.03, 1.86
13.00, 13.03, 2.01
13.00, 13.04, 2.12
13.00, 13.05, 2.33
13.00, 13.06, 2.07
13.00, 13.07, 2.27
13.00, 13.07, 2.06
13.00, 13.07, 2.17
13.00, 13.07, 2.09
13.00, 13.11, 3.01
13.00, 13.09, 1.56
13.00, 13.09, 2.26
13.00, 13.11, 2.63
13.00, 13.15, 2.99
13.00, 13.17, 2.79
13.00, 13.16, 2.10
13.00, 13.14, 2.04
13.00, 13.12, 1.99
13.00, 13.13, 2.48
13.00, 13.17, 3.16
13.00, 13.19, 2.86
13.00, 13.17, 1.92
13.00, 13.14, 1.92
13.00, 13.12, 2.10
13.00, 13.10, 1.94
13.00, 13.12, 2.65
13.00, 13.13, 2.52
13.00, 13.14, 2.51
13.00, 13.09, 1.24
13.00, 13.05, 1.48
13.00, 13.06, 2.48
13.00, 13.07, 2.27
13.00, 13.09, 2.47
13.00, 13.09, 2.22
13.00, 13.09, 2.07
13.00, 13.06, 1.59
13.00, 13.02, 1.50
13.00, 13.04, 2.45
13.00, 13.06, 2.33
13.00, 13.05, 1.99
13.00, 13.03, 1.69
13.00, 13.03, 1.96
13.00, 13.02, 1.82
13.00, 13.04, 2.44
13.00, 13.01, 1.41
13.00, 13.03, 2.56
13.00, 13.05, 2.23
13.00, 13.00, 1.13
13.00, 13.01, 2.12
13.00, 12.98, 1.43
13.00, 13.03, 2.96
13.00, 13.02, 1.66
13.00, 13.04, 2.54
13.00, 13.05, 2.20
13.00, 13.03, 1.66
13.00, 13.01, 1.54
13.00, 12.98, 1.47
13.00, 12.98, 1.96
13.00, 13.01, 2.57
13.00, 13.03, 2.15
13.00, 13.04, 2.20
13.00, 13.04, 2.16
13.00, 13.07, 2.55
13.00, 13.05, 1.65
13.00, 13.05, 2.16
13.00, 13.07, 2.49
13.00, 13.08, 2.29
13.00, 13.08, 2.22
13.00, 13.08, 2.24
13.00, 13.10, 2.53
13.00, 13.12, 2.75
13.00, 13.14, 2.53
13.00, 13.15, 2.62
13.00, 13.14, 2.18
13.00, 13.11, 1.80
13.00, 13.09, 1.84
13.00, 13.09, 2.36
13.00, 13.11, 2.69
13.00, 13.10, 2.09
13.00, 13.11, 2.38
13.00, 13.11, 2.28
13.00, 13.09, 1.95
13.00, 13.10, 2.44
13.00, 13.12, 2.72
13.00, 13.07, 1.24
13.00, 13.04, 1.59
13.00, 13.04, 2.17
13.00, 13.07, 2.84
13.00, 13.07, 2.01
13.00, 13.03, 1.44
13.00, 13.00, 1.55
13.00, 13.01, 2.13
13.00, 13.02, 2.32
13.00, 13.04, 2.27
13.00, 13.01, 1.55
13.00, 13.01, 1.95
13.00, 12.99, 1.64
13.00, 12.98, 1.70
13.00, 12.98, 2.07
13.00, 12.99, 2.10
13.00, 13.05, 3.05
13.00, 13.03, 1.60
13.00, 13.01, 1.64
13.00, 12.97, 1.20
13.00, 12.96, 1.91
13.00, 13.00, 2.63
13.00, 13.05, 2.83
13.00, 13.05, 2.05
13.00, 12.98, 0.72
13.00, 12.96, 1.31
13.00, 12.97, 2.23
13.00, 13.01, 2.74
13.00, 13.07, 3.00
13.00, 13.07, 2.02
13.00, 13.04, 1.56
13.00, 13.02, 1.75
13.00, 13.00, 1.72
13.00, 13.02, 2.44
13.00, 13.04, 2.31
13.00, 13.05, 2.25
13.00, 13.07, 2.64
13.00, 13.08, 2.19
13.00, 13.07, 2.13
13.00, 13.07, 2.21
13.00, 13.09, 2.47
13.00, 13.11, 2.68
13.00, 13.11, 2.39
13.00, 13.11, 2.25
13.00, 13.12, 2.47
13.00, 13.11, 2.26
13.00, 13.12, 2.49
13.00, 13.09, 1.79
13.00, 13.11, 2.78
13.00, 13.11, 2.27
13.00, 13.12, 2.42
13.00, 13.09, 1.86
13.00, 13.08, 2.02
13.00, 13.06, 1.80
13.00, 13.06, 2.24
13.00, 13.07, 2.36
13.00, 13.06, 2.09
13.00, 13.02, 1.22
13.00, 13.01, 2.05
13.00, 13.04, 2.60
13.00, 13.06, 2.44
13.00, 13.03, 1.63
13.00, 12.98, 1.04
13.00, 12.97, 1.39
13.00, 12.98, 2.28
13.00, 13.06, 3.50
13.00, 13.09, 2.78
13.00, 13.06, 1.37
13.00, 13.02, 1.47
13.00, 12.96, 1.02
13.00, 12.96, 1.46
13.00, 13.00, 2.80
13.00, 13.02, 2.41
13.00, 13.06, 2.84
13.00, 13.07, 2.21
13.00, 13.07, 2.27
13.00, 13.01, 0.95
13.00, 12.94, 0.19
13.00, 12.95, 2.41
13.00, 13.03, 3.39
13.00, 13.10, 3.53
13.00, 13.09, 1.91
13.00, 13.02, 0.75
13.00, 12.96, 0.75
13.00, 12.95, 1.65
13.00, 13.01, 3.19
13.00, 13.09, 3.46
13.00, 13.16, 3.58
13.00, 13.16, 2.25
13.00, 13.08, 0.81
13.00, 13.00, 0.51
13.00, 12.99, 1.99
13.00, 13.07, 3.80
13.00, 13.15, 3.63
13.00, 13.19, 3.22
13.00, 13.18, 2.17
13.00, 13.14, 1.75
13.00, 13.10, 1.74
13.00, 13.08, 2.09
13.00, 13.09, 2.38
13.00, 13.10, 2.61
13.00, 13.11, 2.42
13.00, 13.11, 2.48
13.00, 13.12, 2.56
13.00, 13.09, 1.76
13.00, 13.08, 2.07
13.00, 13.05, 1.61
13.00, 13.03, 1.92
13.00, 13.03, 2.16
13.00, 13.05, 2.60
13.00, 13.09, 2.82
13.00, 13.09, 2.20
13.00, 13.06, 1.68
13.00, 13.01, 1.24
13.00, 13.01, 2.20
13.00, 12.98, 1.39
13.00, 12.96, 1.77
13.00, 13.01, 2.94
13.00, 13.05, 2.76
13.00, 13.03, 1.65
13.00, 12.99, 1.42
13.00, 12.91, 0.39
13.00, 12.89, 1.59
13.00, 12.94, 2.81
13.00, 13.01, 3.11
13.00, 13.05, 2.71
13.00, 13.03, 1.58
13.00, 13.00, 1.56
13.00, 12.93, 0.67
13.00, 12.91, 1.43
13.00, 12.95, 2.69
13.00, 13.01, 3.02
13.00, 13.04, 2.39
13.00, 13.02, 1.73
13.00, 12.96, 0.94
13.00, 12.92, 0.76
13.00, 12.92, 1.68
13.00, 12.99, 3.24
13.00, 13.07, 3.60
13.00, 13.11, 2.78
13.00, 13.10, 2.07
13.00, 13.05, 1.40
13.00, 13.01, 1.35
13.00, 12.99, 1.75
13.00, 12.99, 2.17
13.00, 13.04, 2.90
13.00, 13.09, 3.12
13.00, 13.08, 1.88
13.00, 13.05, 1.84
13.00, 13.03, 1.70
13.00, 13.04, 2.47
13.00, 13.08, 2.87
13.00, 13.11, 2.92
13.00, 13.13, 2.70
13.00, 13.12, 2.26
13.00, 13.09, 1.76
13.00, 13.09, 2.43
13.00, 13.06, 1.62
13.00, 13.04, 1.98
13.00, 13.07, 2.77
13.00, 13.10, 2.93
13.00, 13.08, 1.78
13.00, 13.07, 2.04
13.00, 13.02, 1.38
13.00, 13.01, 1.97
13.00, 13.04, 2.74
13.00, 13.02, 1.72
13.00, 12.99, 1.54
13.00, 12.99, 2.04
13.00, 13.01, 2.44
13.00, 12.99, 1.51
13.00, 13.01, 2.51
13.00, 13.03, 2.41
13.00, 12.97, 0.93
13.00, 12.93, 0.89
13.00, 12.92, 1.34
13.00, 12.94, 2.39
13.00, 13.02, 3.34
13.00, 13.05, 2.51
13.00, 13.05, 2.19
13.00, 13.00, 1.06
13.00, 12.97, 1.30
13.00, 12.96, 1.79
13.00, 13.00, 2.79
13.00, 13.04, 2.75
13.00, 13.07, 2.67
13.00, 13.02, 1.25
13.00, 12.94, 0.48
13.00, 12.92, 1.56
13.00, 12.95, 2.56
13.00, 13.01, 2.98
13.00, 13.04, 2.67
13.00, 13.01, 1.44
13.00, 12.96, 1.12
13.00, 12.93, 1.38
13.00, 12.95, 2.28
13.00, 13.00, 2.89
13.00, 13.06, 3.23
13.00, 13.06, 2.06
13.00, 13.05, 2.05
13.00, 13.02, 1.46
13.00, 12.99, 1.57
13.00, 13.01, 2.51
13.00, 13.00, 1.91
13.00, 13.02, 2.36
13.00, 13.05, 2.82
13.00, 13.11, 3.35
13.00, 13.13, 2.64
13.00, 13.08, 1.38
13.00, 13.04, 1.56
13.00, 13.04, 2.22
13.00, 13.07, 2.85
13.00, 13.09, 2.58
13.00, 13.11, 2.76
13.00, 13.10, 2.13
13.00, 13.07, 1.71
13.00, 13.04, 1.74
13.00, 12.99, 1.13
13.00, 13.01, 2.56
13.00, 13.08, 3.47
13.00, 13.09, 2.30
13.00, 13.04, 1.33
13.00, 12.99, 1.20
13.00, 12.97, 1.74
13.00, 12.97, 2.00
13.00, 12.99, 2.52
13.00, 13.01, 2.23
13.00, 12.99, 1.76
13.00, 12.98, 1.79
13.00, 12.95, 1.45
13.00, 12.96, 2.21
13.00, 12.97, 1.96
13.00, 12.96, 1.87
13.00, 12.95, 1.67
13.00, 12.93, 1.43
13.00, 12.94, 2.25
13.00, 12.98, 2.66
13.00, 12.99, 2.02
13.00, 12.95, 1.22
13.00, 12.92, 1.37
13.00, 12.91, 1.53
13.00, 12.91, 1.94
13.00, 12.96, 2.83
13.00, 13.01, 2.77
13.00, 13.02, 2.09
13.00, 12.99, 1.52
13.00, 12.96, 1.53
13.00, 12.92, 1.14
13.00, 12.89, 1.23
13.00, 12.91, 2.16
13.00, 12.98, 3.13
13.00, 13.03, 2.97
13.00, 13.03, 1.92
13.00, 13.03, 2.17
13.00, 13.00, 1.56
13.00, 12.99, 1.85
13.00, 12.98, 1.90
13.00, 13.00, 2.44
13.00, 13.04, 2.69
13.00, 13.06, 2.55
13.00, 13.08, 2.51
13.00, 13.07, 2.10
13.00, 13.03, 1.52
13.00, 13.03, 2.26
13.00, 13.10, 3.59
13.00, 13.10, 2.16
13.00, 13.08, 1.83
13.00, 13.06, 2.02
13.00, 13.03, 1.65
13.00, 13.05, 2.65
13.00, 13.09, 3.04
13.00, 13.11, 2.70
13.00, 13.05, 0.90
13.00, 13.02, 1.58
13.00, 13.00, 1.81
13.00, 13.05, 3.10
13.00, 13.10, 3.11
13.00, 13.06, 1.40
13.00, 12.99, 0.98
13.00, 12.96, 1.10
13.00, 12.96, 1.93
13.00, 13.00, 2.79
13.00, 13.04, 2.77
13.00, 13.06, 2.48
13.00, 13.05, 1.97
13.00, 12.98, 0.90
13.00, 12.94, 0.98
13.00, 12.96, 1.91
13.00, 12.97, 2.22
13.00, 13.03, 3.19
13.00, 13.07, 2.81
13.00, 13.07, 2.10
13.00, 13.01, 1.16
13.00, 12.96, 1.18
13.00, 12.94, 1.50
13.00, 12.97, 2.72
13.00, 12.97, 1.85
13.00, 12.99, 2.27
13.00, 12.98, 1.89
13.00, 12.96, 1.52
13.00, 12.95, 1.86
13.00, 12.93, 1.41
13.00, 12.94, 2.19
13.00, 12.99, 2.82
13.00, 13.01, 2.30
13.00, 13.00, 1.82
13.00, 12.97, 1.52
13.00, 12.97, 2.05
13.00, 12.98, 2.03
13.00, 13.01, 2.76
13.00, 13.03, 2.33
13.00, 12.99, 1.32
13.00, 13.00, 2.30
13.00, 13.02, 2.51
13.00, 13.06, 2.82
13.00, 13.08, 2.48
13.00, 13.08, 2.32
13.00, 13.08, 2.29
13.00, 13.06, 1.81
13.00, 13.01, 1.32
13.00, 13.00, 2.09
13.00, 13.04, 2.92
13.00, 13.08, 2.91
13.00, 13.11, 2.76
13.00, 13.12, 2.68
13.00, 13.08, 1.44
13.00, 13.02, 1.13
13.00, 12.99, 1.62
13.00, 12.99, 2.10
13.00, 13.04, 3.08
13.00, 13.05, 2.38
13.00, 13.05, 2.19
13.00, 13.02, 1.53
13.00, 12.93, 0.30
13.00, 12.94, 2.38
13.00, 12.96, 2.23
13.00, 13.00, 2.80
13.00, 13.02, 2.36
13.00, 13.00, 1.59
13.00, 12.99, 2.01
13.00, 12.94, 0.97
13.00, 12.93, 1.27
13.00, 12.93, 2.01
13.00, 12.96, 2.47
13.00, 13.01, 2.98
13.00, 13.03, 2.37
13.00, 13.02, 1.90
13.00, 13.00, 1.60
13.00, 12.95, 1.13
13.00, 12.90, 0.98
13.00, 12.90, 1.47
13.00, 12.94, 2.61
13.00, 12.99, 2.89
13.00, 13.06, 3.29
13.00, 13.04, 1.57
13.00, 12.98, 1.06
13.00, 12.92, 0.55
13.00, 12.91, 1.77
13.00, 12.96, 2.87
13.00, 13.03, 3.19
13.00, 13.05, 2.44
13.00, 13.04, 1.88
13.00, 13.00, 1.44
13.00, 13.01, 2.31
13.00, 13.00, 1.89
13.00, 13.00, 2.09
13.00, 13.02, 2.47
13.00, 13.04, 2.41
13.00, 13.06, 2.54
13.00, 13.06, 2.24
13.00, 13.06, 2.31
13.00, 13.04, 1.68
13.00, 13.05, 2.48
13.00, 13.07, 2.72
13.00, 13.08, 2.28
13.00, 13.07, 2.15
13.00, 13.06, 2.10
13.00, 13.06, 2.28
13.00, 13.08, 2.59
13.00, 13.09, 2.66
13.00, 13.09, 2.24
13.00, 13.07, 1.88
13.00, 13.04, 1.66
13.00, 13.01, 1.72
13.00, 13.00, 2.03
13.00, 12.98, 1.66
13.00, 12.97, 1.79
13.00, 12.99, 2.44
13.00, 13.03, 2.74
13.00, 13.06, 2.82
13.00, 13.03, 1.53
13.00, 12.98, 1.08
13.00, 12.93, 1.05
13.00, 12.90, 0.92
13.00, 12.93, 2.24
13.00, 13.00, 3.23
13.00, 13.06, 3.20
13.00, 13.08, 2.37
13.00, 13.06, 1.86
13.00, 13.00, 1.18
13.00, 12.94, 0.87
13.00, 12.91, 1.13
13.00, 12.93, 2.32
13.00, 12.98, 2.79
13.00, 13.08, 4.04
13.00, 13.06, 1.48
13.00, 12.95, 0.16
13.00, 12.91, 1.32
13.00, 12.93, 2.32
13.00, 12.97, 2.70
13.00, 13.02, 2.78
13.00, 13.04, 2.42
13.00, 13.01, 1.56
13.00, 12.97, 1.34
13.00, 12.95, 1.66
13.00, 12.98, 2.67
13.00, 12.98, 1.75
13.00, 12.96, 1.74
13.00, 12.99, 2.56
13.00, 13.02, 2.65
13.00, 13.01, 1.68
13.00, 13.00, 2.01
13.00, 13.03, 2.64
13.00, 13.04, 2.34
13.00, 13.06, 2.50
13.00, 13.04, 1.84
13.00, 13.04, 2.18
13.00, 13.05, 2.53
13.00, 13.08, 2.67
13.00, 13.09, 2.66
13.00, 13.09, 2.11
13.00, 13.06, 1.75
13.00, 13.06, 2.41
13.00, 13.05, 2.09
13.00, 13.04, 2.05
13.00, 13.04, 2.10
13.00, 13.06, 2.69
13.00, 13.05, 2.04
13.00, 13.04, 1.99
13.00, 13.03, 1.96
13.00, 13.00, 1.63
13.00, 12.99, 1.87
13.00, 12.96, 1.49
13.00, 12.99, 2.75
13.00, 13.02, 2.44
13.00, 12.99, 1.57
13.00, 12.98, 1.85
13.00, 12.94, 1.11
13.00, 12.94, 2.08
13.00, 12.95, 2.02
13.00, 12.97, 2.40
13.00, 12.98, 2.12
13.00, 12.98, 1.85
13.00, 12.97, 1.81
13.00, 12.94, 1.42
13.00, 12.95, 2.18
13.00, 12.96, 2.08
13.00, 12.93, 1.27
13.00, 12.93, 2.02
13.00, 12.92, 1.47
13.00, 12.93, 2.15
13.00, 12.94, 2.01
13.00, 12.95, 2.14
13.00, 12.94, 1.59
13.00, 12.93, 1.63
13.00, 12.93, 2.01
13.00, 12.94, 1.97
13.00, 12.99, 2.93
13.00, 12.95, 1.01
13.00, 12.95, 1.56
13.00, 12.95, 2.04
13.00, 12.99, 2.67
13.00, 13.02, 2.54
13.00, 13.04, 2.45
13.00, 13.02, 1.76
13.00, 12.98, 1.33
13.00, 13.00, 2.48
13.00, 13.05, 3.04
13.00, 13.05, 2.20
13.00, 13.06, 2.36
13.00, 13.05, 2.08
13.00, 13.07, 2.53
13.00, 13.06, 2.08
13.00, 13.05, 2.00
13.00, 13.05, 2.25
13.00, 13.05, 2.27
13.00, 13.08, 2.83
13.00, 13.07, 2.08
13.00, 13.05, 1.83
13.00, 13.06, 2.43
13.00, 13.04, 1.93
13.00, 13.05, 2.39
13.00, 13.02, 1.63
13.00, 13.03, 2.38
13.00, 13.02, 1.92
13.00, 13.02, 2.10
13.00, 13.02, 2.20
13.00, 12.99, 1.41
13.00, 12.99, 2.21
13.00, 12.99, 2.01
13.00, 13.00, 2.33
13.00, 12.98, 1.60
13.00, 12.94, 1.16
13.00, 12.96, 2.35
13.00, 12.94, 1.50
13.00, 12.94, 1.87
13.00, 12.96, 2.45
13.00, 12.99, 2.43
13.00, 12.98, 1.74
13.00, 12.97, 1.76
13.00, 12.95, 1.57
13.00, 12.92, 1.38
13.00, 12.91, 1.60
13.00, 12.91, 1.95
13.00, 12.94, 2.34
13.00, 12.96, 2.21
13.00, 12.99, 2.52
13.00, 12.98, 1.72
13.00, 12.94, 1.11
13.00, 12.92, 1.49
13.00, 12.94, 2.30
13.00, 12.98, 2.64
13.00, 13.01, 2.50
13.00, 13.01, 2.07
13.00, 12.98, 1.45
13.00, 12.94, 1.30
13.00, 12.92, 1.41
13.00, 12.93, 2.23
13.00, 13.00, 3.14
13.00, 13.04, 2.84
13.00, 13.05, 2.21
13.00, 13.03, 1.71
13.00, 12.98, 1.15
13.00, 13.01, 2.89
13.00, 13.04, 2.46
13.00, 13.07, 2.74
13.00, 13.07, 2.24
13.00, 13.06, 2.13
13.00, 13.07, 2.35
13.00, 13.07, 2.39
13.00, 13.07, 2.27
13.00, 13.05, 1.80
13.00, 13.03, 1.87
13.00, 13.03, 2.14
13.00, 13.09, 3.40
